lemma;sentiment
выздороветь;1
выздоровление;1
вызубривание;-1
вызубривать;-1
вызубрить;-1
вызывать вопрос;-1
вызывать серьезный вопрос;-1
вызывать только жалость;-1
выиграть;1
выиграть;1
выиграть;1
выиграть;1
выигрывать;1
выигрывать;1
выигрывать;1
выигрывать;1
выигрыш;1
выигрыш;1
выигрыш;1
выигрышность;1
выигрышный;1
выйти из берег;-1
выйти из кризис;1
выйти из себя;-1
выйти из строй;-1
выйти из строй;-1
выйти из строй;-1
выкаблучиваться;-1
выкамаривать;-1
выкидывать;-1
выкидывать;-1
выкидыш;-1
выкинуть;-1
выкинуть;-1
выклянчивание;-1
выклянчивать;-1
выклянчить;-1
выкрадывание;-1
выкрадывать;-1
выкрасть;-1
выкрутасы;-1
вылететь в труба;-1
вылечиваться;1
вылечиться;1
вымазаться;-1
вымазываться;-1
выматерить;-1
выматывание;-1
выматывать;-1
выматываться;-1
вымереть;-1
вымирание;-1
вымирать;-1
вымогание;-1
вымогатель;-1
вымогательница;-1
вымогательский;-1
вымогательство;-1
вымогать;-1
вымотать;-1
вымотаться;-1
вынести мусор из изба;-1
выносить мусор из изба;-1
выносливость;1
выносливый;1
выпадение волос;-1
выпачкать;-1
выпачкаться;-1
выпендреж;-1
выпендрежничать;-1
выпендривание;-1
выпендриваться;-1
